-5.293020552134048984e+01 1.439488976879936111e+01 3.139861086775202281e+01
-5.293020552134048984e+01 1.439488976879936111e+01 3.139861086775202281e+01
-5.589200626707631869e+01 1.708557097565057248e+01 3.188385803807863184e+01
-5.589200626707631869e+01 1.708557097565057248e+01 3.188385803807863184e+01
-5.580569899861617955e+01 1.362242897774351391e+01 3.796364859017202065e+01
-5.580569899861617955e+01 1.362242897774351391e+01 3.796364859017202065e+01
-5.580569899861617955e+01 1.362242897774351391e+01 3.796364859017202065e+01
-5.609279860116724592e+01 1.520063579026380296e+01 2.871329915533631194e+01
-5.609279860116724592e+01 1.520063579026380296e+01 2.871329915533631194e+01
-5.543124240958788107e+01 1.806663380682609699e+01 3.639117344857787373e+01
-5.543124240958788107e+01 1.806663380682609699e+01 3.639117344857787373e+01
-5.641929001937351273e+01 1.635185922736902953e+01 3.530201099265269704e+01
-5.641929001937351273e+01 1.635185922736902953e+01 3.530201099265269704e+01
-5.641929001937351273e+01 1.635185922736902953e+01 3.530201099265269704e+01
-5.894985678633485549e+01 1.714046990683856464e+01 3.491986043963443365e+01
-5.894985678633485549e+01 1.714046990683856464e+01 3.491986043963443365e+01
-5.520080076490431509e+01 1.427962809405764943e+01 3.235321684249066010e+01
-5.520080076490431509e+01 1.427962809405764943e+01 3.235321684249066010e+01
-5.520080076490431509e+01 1.427962809405764943e+01 3.235321684249066010e+01
-5.725704757227157415e+01 1.550007074413931640e+01 3.338107718736614515e+01
-5.725704757227157415e+01 1.550007074413931640e+01 3.338107718736614515e+01
-5.567024153449602863e+01 1.710932189163958128e+01 3.368203401908051831e+01
-5.567024153449602863e+01 1.710932189163958128e+01 3.368203401908051831e+01
-5.567024153449602863e+01 1.710932189163958128e+01 3.368203401908051831e+01
-5.721022358529042151e+01 1.503922797353780716e+01 3.337513945836889206e+01
-5.721022358529042151e+01 1.503922797353780716e+01 3.337513945836889206e+01
-5.721022358529042151e+01 1.503922797353780716e+01 3.337513945836889206e+01
-5.324935623404461182e+01 1.808756966260864374e+01 3.189565669498050227e+01
-5.324935623404461182e+01 1.808756966260864374e+01 3.189565669498050227e+01
-5.324935623404461182e+01 1.808756966260864374e+01 3.189565669498050227e+01
-5.431875633140641924e+01 1.924405298371425843e+01 3.528211938239850554e+01
-5.431875633140641924e+01 1.924405298371425843e+01 3.528211938239850554e+01
-5.585012118603689402e+01 1.764073956521124487e+01 3.543070654593460489e+01
-5.585012118603689402e+01 1.764073956521124487e+01 3.543070654593460489e+01
-5.585012118603689402e+01 1.764073956521124487e+01 3.543070654593460489e+01
-5.527473695609678117e+01 1.583893258578598306e+01 3.855376359669891428e+01
-5.527473695609678117e+01 1.583893258578598306e+01 3.855376359669891428e+01
