-2.919863726167677953e+01 1.349747367413728405e+01 -1.468777142868081853e+01
-2.919863726167677953e+01 1.349747367413728405e+01 -1.468777142868081853e+01
-2.919863726167677953e+01 1.349747367413728405e+01 -1.468777142868081853e+01
-2.942127737575884794e+01 1.369197504492763784e+01 -1.329236259880113735e+01
-2.942127737575884794e+01 1.369197504492763784e+01 -1.329236259880113735e+01
-2.901480525459180981e+01 1.328504831999426372e+01 -1.447031190486209518e+01
-2.901480525459180981e+01 1.328504831999426372e+01 -1.447031190486209518e+01
-2.901480525459180981e+01 1.328504831999426372e+01 -1.447031190486209518e+01
-2.981092678143643582e+01 1.392514801578350614e+01 -1.506048516113338920e+01
-2.981092678143643582e+01 1.392514801578350614e+01 -1.506048516113338920e+01
-2.926366621022183168e+01 1.382736101406484686e+01 -1.445276464049627307e+01
-2.926366621022183168e+01 1.382736101406484686e+01 -1.445276464049627307e+01
-2.926366621022183168e+01 1.382736101406484686e+01 -1.445276464049627307e+01
-2.907701056977666809e+01 1.325527628611490627e+01 -1.420553308279818872e+01
-2.907701056977666809e+01 1.325527628611490627e+01 -1.420553308279818872e+01
-2.907701056977666809e+01 1.325527628611490627e+01 -1.420553308279818872e+01
-2.941143435388873328e+01 1.309456806619142277e+01 -1.422972850411318291e+01
-2.941143435388873328e+01 1.309456806619142277e+01 -1.422972850411318291e+01
-2.941143435388873328e+01 1.309456806619142277e+01 -1.422972850411318291e+01
-2.959454060518835306e+01 1.288637816208869502e+01 -1.391896100751716858e+01
-2.959454060518835306e+01 1.288637816208869502e+01 -1.391896100751716858e+01
-2.959454060518835306e+01 1.288637816208869502e+01 -1.391896100751716858e+01
-2.997414551880324751e+01 1.384767996467213891e+01 -1.291805916330720905e+01
-2.997414551880324751e+01 1.384767996467213891e+01 -1.291805916330720905e+01
-2.997414551880324751e+01 1.384767996467213891e+01 -1.291805916330720905e+01
-2.880979300156568712e+01 1.500771762070317905e+01 -1.553101193454286211e+01
-2.880979300156568712e+01 1.500771762070317905e+01 -1.553101193454286211e+01
-2.880979300156568712e+01 1.500771762070317905e+01 -1.553101193454286211e+01
-2.824914001933545649e+01 1.353224900819563459e+01 -1.530265826492367687e+01
-2.824914001933545649e+01 1.353224900819563459e+01 -1.530265826492367687e+01
-2.824914001933545649e+01 1.353224900819563459e+01 -1.530265826492367687e+01
-2.824914001933545649e+01 1.353224900819563459e+01 -1.530265826492367687e+01
-2.946589452477834570e+01 1.240643316913702243e+01 -1.440386060082592223e+01
-2.946589452477834570e+01 1.240643316913702243e+01 -1.440386060082592223e+01
-2.946589452477834570e+01 1.240643316913702243e+01 -1.440386060082592223e+01
-2.855532447410585561e+01 1.440748700860675946e+01 -1.653058315503974995e+01
-2.855532447410585561e+01 1.440748700860675946e+01 -1.653058315503974995e+01
-2.855532447410585561e+01 1.440748700860675946e+01 -1.653058315503974995e+01
-2.947722875310970991e+01 1.450647149395273772e+01 -1.556451676023315400e+01
-2.947722875310970991e+01 1.450647149395273772e+01 -1.556451676023315400e+01
