-3.739999999999999858e+01 -3.010000000000000142e+01 -2.730000000000000071e+01 1.328016542999999716e+00 -5.886343595999999900e-01 -9.427721044000000106e+00
-3.639999999999999858e+01 -2.930000000000000071e+01 -2.640000000000000213e+01 1.318445252599999895e+00 -5.982056499999999222e-01 -9.420542576199999019e+00
-3.660000000000000142e+01 -2.920000000000000284e+01 -2.730000000000000071e+01 1.351944768999999935e+00 -6.005984725999999885e-01 -9.427721044000000106e+00
-3.660000000000000142e+01 -2.920000000000000284e+01 -2.730000000000000071e+01 1.316052429999999829e+00 -5.958128273999999669e-01 -9.439685156999999549e+00
-3.680000000000000426e+01 -3.000000000000000000e+01 -2.650000000000000000e+01 1.316052429999999829e+00 -5.958128273999999669e-01 -9.439685156999999549e+00
-3.700000000000000000e+01 -3.070000000000000284e+01 -2.760000000000000142e+01 1.328016542999999716e+00 -5.647061335999998821e-01 -9.456434915199999125e+00
-3.700000000000000000e+01 -3.070000000000000284e+01 -2.760000000000000142e+01 1.328016542999999716e+00 -5.718846013999999700e-01 -9.437292334399998595e+00
-3.660000000000000142e+01 -2.990000000000000213e+01 -2.690000000000000213e+01 1.328016542999999716e+00 -5.718846013999999700e-01 -9.437292334399998595e+00
-3.670000000000000284e+01 -2.920000000000000284e+01 -2.740000000000000213e+01 1.332802188199999849e+00 -5.670989561999999484e-01 -9.427721044000000106e+00
-3.800000000000000000e+01 -3.050000000000000000e+01 -2.690000000000000213e+01 1.323230897799999806e+00 -5.766702465999999916e-01 -9.434899511799999416e+00
-3.800000000000000000e+01 -3.050000000000000000e+01 -2.690000000000000213e+01 1.323230897799999806e+00 -5.910271821999999453e-01 -9.406185640600000397e+00
-3.670000000000000284e+01 -3.040000000000000213e+01 -2.770000000000000284e+01 1.351944768999999935e+00 -5.910271821999999453e-01 -9.406185640600000397e+00
-3.660000000000000142e+01 -3.010000000000000142e+01 -2.790000000000000213e+01 1.330409365600000005e+00 -5.838487143999999684e-01 -9.427721044000000106e+00
-3.660000000000000142e+01 -3.010000000000000142e+01 -2.790000000000000213e+01 1.313659607399999762e+00 -5.958128273999999669e-01 -9.454042092599999947e+00
-3.660000000000000142e+01 -2.980000000000000071e+01 -2.720000000000000284e+01 1.313659607399999762e+00 -5.958128273999999669e-01 -9.454042092599999947e+00
-3.680000000000000426e+01 -2.990000000000000213e+01 -2.660000000000000142e+01 1.325623720399999872e+00 -5.958128273999999669e-01 -9.420542576199999019e+00
-3.680000000000000426e+01 -2.990000000000000213e+01 -2.660000000000000142e+01 1.323230897799999806e+00 -6.005984725999999885e-01 -9.430113866599999284e+00
